ID,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Years_As_Customer,Recency,Alcohol,Vegetables,Meat,Fish,Chocolates,Commodities,TotalSpent,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
9635,38,Master,Married,35876,0,0,8.38,13,66,2,40,4,3,14,129,1,3,3,6,0,0,SP,0
7660,48,PhD,Alone,35860,1,1,8.30,37,15,0,8,4,2,20,49,2,1,2,5,1,0,CA,1
2055,48,PhD,Divorced,35860,1,1,8.30,37,15,0,8,4,2,20,49,2,1,2,5,0,0,SP,1
5107,48,PhD,Divorced,35860,1,1,8.30,37,15,0,8,4,2,20,49,2,1,2,5,0,0,SP,1
1626,48,PhD,Divorced,35860,1,1,8.30,37,15,0,8,4,2,20,49,2,1,2,5,1,0,SA,1
9653,46,Graduation,Married,35797,0,1,9.89,16,27,1,14,4,1,21,68,2,2,3,8,0,0,SA,0
8953,56,Master,Single,35791,2,1,9.33,94,27,0,5,0,0,3,35,2,1,3,8,0,0,SP,0
10258,56,Master,Single,35791,2,1,9.33,94,27,0,5,0,0,3,35,2,1,3,8,0,0,US,0
1331,44,Graduation,Single,35790,1,0,9.67,54,12,6,20,30,1,3,72,2,2,3,7,0,0,AUS,0
9216,50,Graduation,Married,35788,1,1,8.62,34,23,2,11,3,1,4,44,2,2,3,6,0,0,CA,0
2005,31,Graduation,Married,35765,1,0,8.73,86,22,3,30,0,5,15,75,2,2,4,6,0,0,CA,0
3308,69,Graduation,Married,35704,1,1,8.67,54,30,9,12,2,11,30,94,3,2,4,4,0,0,SA,0
3265,62,Graduation,Married,35701,0,0,9.47,36,21,1,9,7,3,5,46,1,1,3,6,0,0,SP,0
5885,48,2nd Cycle,Married,35688,2,1,10.04,94,73,3,90,12,1,32,211,7,4,4,8,0,0,CA,0
3310,48,2nd Cycle,Married,35688,2,1,10.04,94,73,3,90,12,1,32,211,7,4,4,8,0,0,SP,0
5680,37,2nd Cycle,Married,35684,1,0,8.37,66,10,4,7,0,6,3,30,1,1,3,6,0,0,SP,0
4472,51,PhD,Divorced,35682,1,0,8.19,34,23,0,8,6,2,18,57,1,1,3,2,0,0,AUS,0
1048,49,Master,Married,35641,1,0,9.15,11,63,3,67,8,9,28,178,2,3,4,7,1,0,SA,0
1834,43,Master,Single,35544,1,0,8.50,77,30,5,23,4,1,4,67,1,2,3,7,0,0,SA,0
10270,40,2nd Cycle,Married,35523,1,0,8.92,8,11,5,22,12,5,11,66,2,3,3,7,0,0,GER,0
10402,54,Graduation,Married,35441,1,1,9.56,94,25,1,9,2,1,1,39,2,1,3,8,0,0,CA,0
4697,72,Master,Divorced,35416,0,0,9.23,62,248,3,81,4,3,51,390,3,7,5,8,0,0,SA,0
2874,33,2nd Cycle,Divorced,35388,1,0,9.50,20,6,4,7,4,3,8,32,1,1,3,7,0,0,SA,0
453,65,PhD,Widow,35340,1,1,8.19,1,27,0,12,0,1,5,45,2,2,3,5,0,0,SP,0
6263,53,Graduation,Together,35322,1,2,10.04,34,28,9,37,12,7,13,106,3,2,4,8,0,0,SP,0
5827,63,Graduation,Divorced,35246,1,1,8.39,53,36,0,12,2,2,10,62,4,3,3,5,0,0,SA,0
8870,37,Graduation,Together,35196,1,0,9.81,68,75,12,141,43,39,187,497,6,6,5,8,1,0,SP,0
10340,37,Graduation,Together,35196,1,0,9.81,68,75,12,141,43,39,187,497,6,6,5,8,0,0,SP,0
2521,50,Master,Married,35178,1,0,9.65,10,23,1,13,2,2,18,59,1,1,2,7,1,0,SP,1
4301,50,Master,Married,35178,1,0,9.65,10,23,1,13,2,2,18,59,1,1,2,7,1,0,AUS,1
1403,46,2nd Cycle,Together,34984,1,1,10.00,40,8,4,15,3,5,3,38,2,1,3,7,0,0,SP,0
5892,41,Graduation,Married,34968,1,0,9.41,11,158,6,45,8,2,2,221,7,3,5,7,0,0,SA,0
5287,48,Graduation,Married,34961,1,0,8.21,77,45,2,26,4,1,1,79,3,3,3,7,0,0,SP,0
7458,65,Master,Together,34941,1,1,9.50,26,39,2,25,4,3,24,97,2,3,3,8,0,0,AUS,0
3386,29,Graduation,Married,34935,0,0,9.21,71,34,4,66,3,10,20,137,1,2,4,7,0,0,SP,0
8175,29,Graduation,Married,34935,0,0,9.21,71,34,4,66,3,10,20,137,1,2,4,7,0,0,SA,0
1404,53,Graduation,Together,34916,2,0,9.31,89,51,23,82,33,0,42,231,4,5,3,9,0,0,SA,0
274,48,Graduation,Single,34853,1,1,8.70,75,9,3,15,2,3,2,34,2,2,3,6,0,0,GER,0
236,70,Graduation,Married,34838,1,1,9.63,62,28,23,29,29,14,47,170,3,2,4,6,0,0,CA,0
8315,26,Graduation,Single,34824,0,0,8.45,65,4,2,11,2,0,4,23,1,1,2,6,0,0,US,0
5184,26,Graduation,Single,34824,0,0,8.45,65,4,2,11,2,0,4,23,1,1,2,6,0,0,SP,0
9467,37,Graduation,Single,34738,1,0,8.32,51,3,2,10,3,0,2,20,1,1,3,6,0,0,SP,0
6287,35,Graduation,Together,34728,1,0,9.10,2,14,0,16,0,0,6,36,1,1,2,6,1,0,SP,0
4706,55,Graduation,Single,34704,0,1,9.36,65,29,0,5,0,1,5,40,1,1,3,5,0,0,CA,0
3790,65,Graduation,Together,34633,2,1,8.62,31,8,1,5,0,0,1,15,1,1,2,6,0,0,SA,0
7261,50,Graduation,Together,34600,1,1,9.68,8,199,33,60,8,3,15,318,5,5,5,8,1,0,SP,0
2452,50,Graduation,Together,34600,1,1,9.68,8,199,33,60,8,3,15,318,5,5,5,8,1,0,SP,0
2620,47,PhD,Married,34596,1,0,9.40,48,14,0,2,0,0,7,23,1,1,2,8,1,0,SA,0
8254,47,PhD,Married,34596,1,0,9.40,48,14,0,2,0,0,7,23,1,1,2,8,0,0,GER,0
11091,68,Graduation,Together,34587,1,1,8.31,68,7,2,9,2,0,2,22,2,1,3,4,0,0,GER,0
5824,49,PhD,Together,34578,2,1,8.40,1,7,0,1,0,0,0,8,1,1,2,6,0,0,AUS,0
1016,62,PhD,Single,34554,0,1,8.44,43,41,1,6,2,0,5,55,2,2,3,6,0,0,CA,0
5015,45,Master,Married,34529,1,0,9.98,94,68,6,38,3,6,41,162,2,2,3,7,0,0,SP,0
3469,44,PhD,Divorced,34487,1,1,10.00,94,19,18,33,24,1,8,103,3,3,3,9,0,0,SP,0
4988,73,PhD,Married,34469,1,1,8.34,58,19,6,20,0,5,12,62,3,1,4,4,0,0,SA,0
1951,40,Basic,Married,34445,0,0,9.61,92,228,122,122,208,129,30,839,6,11,8,9,0,0,SP,0
520,47,Graduation,Married,34421,1,0,9.18,81,3,3,7,6,2,9,30,1,1,2,7,0,0,SP,0
8372,47,Graduation,Married,34421,1,0,9.18,81,3,3,7,6,2,9,30,1,1,2,7,0,0,SA,0
2678,31,Graduation,Single,34412,1,0,9.56,62,52,12,50,4,36,55,209,3,5,3,9,0,0,AUS,0
4864,44,Graduation,Married,34380,1,0,9.35,68,72,7,58,13,1,24,175,4,4,3,8,0,0,CA,0
9739,58,Graduation,Single,34377,0,1,9.63,55,62,0,22,3,1,26,114,2,2,2,7,0,0,SP,0
1655,42,Graduation,Together,34350,1,0,8.88,81,16,3,15,2,1,11,48,1,1,3,7,0,0,AUS,0
3726,35,PhD,Together,34320,1,0,8.55,66,4,1,9,3,0,0,17,1,1,2,8,0,0,SA,0
9291,62,Master,Married,34242,0,1,8.45,25,8,2,4,0,0,1,15,1,0,3,5,0,0,SP,0
10686,56,PhD,Together,34230,1,1,9.69,72,15,0,4,0,0,2,21,1,1,2,7,0,0,SP,0
10352,58,Graduation,Widow,34213,1,1,9.99,2,50,4,28,6,3,26,117,3,3,2,9,1,0,SA,0
1515,46,Master,Together,34176,0,1,8.62,9,11,2,7,4,2,2,28,1,1,3,3,0,0,CA,0
92,33,Graduation,Alone,34176,1,0,8.32,12,5,7,24,19,14,20,89,4,3,4,6,0,0,CA,0
3312,33,Graduation,Single,34176,1,0,8.32,12,5,7,24,19,14,20,89,4,3,4,6,0,0,IND,0
7901,50,Master,Married,34109,0,1,8.83,39,9,1,5,2,1,4,22,1,0,3,4,0,0,AUS,0
9905,69,Graduation,Together,34074,1,1,9.15,69,135,1,41,10,1,67,255,5,3,3,6,0,0,SP,1
1970,53,Master,Together,34053,0,1,9.99,14,63,0,21,7,0,12,103,1,3,3,8,0,0,SP,0
1663,43,PhD,Together,34043,1,0,8.86,97,20,2,14,3,0,10,49,1,2,2,9,0,0,SP,0
4186,71,Graduation,Together,34026,1,1,9.08,11,18,6,15,12,8,17,76,3,2,3,5,0,0,CA,0
1419,71,Graduation,Together,34026,1,1,9.08,11,18,6,15,12,8,17,76,3,2,3,5,0,0,SP,0
663,32,PhD,Single,33996,0,0,8.98,46,40,2,15,8,0,6,71,1,1,3,4,0,0,SP,0
8299,32,PhD,Single,33996,0,0,8.98,46,40,2,15,8,0,6,71,1,1,3,4,0,0,SA,0
5267,51,Graduation,Divorced,33986,1,0,9.48,43,16,2,18,2,1,5,44,1,1,3,7,0,0,SP,0
1764,46,Graduation,Single,33955,1,0,9.07,92,100,2,128,23,7,10,270,4,5,5,8,0,0,SA,0
2278,36,2nd Cycle,Single,33812,1,0,9.84,86,4,17,19,30,24,39,133,2,2,3,6,0,0,US,0
9579,62,PhD,Married,33762,2,1,9.16,61,53,1,34,2,0,16,106,3,2,2,8,0,0,CA,0
2281,51,Graduation,Single,33697,1,0,8.97,34,4,3,7,0,3,11,28,1,1,2,7,0,0,GER,1
8876,58,PhD,Together,33629,1,1,10.08,49,132,0,16,0,0,4,152,5,3,4,9,0,0,SP,0
2371,49,Graduation,Married,33622,1,1,9.40,22,39,1,22,3,4,12,81,3,2,4,7,0,0,GER,0
10104,47,Graduation,Together,33590,2,1,8.84,65,4,0,2,0,0,2,8,1,1,2,7,0,0,CA,0
4754,55,Master,Married,33585,0,1,8.95,91,30,11,33,13,6,29,122,1,2,4,4,0,0,SP,0
2098,52,PhD,Married,33581,2,0,9.66,38,11,0,5,0,0,1,17,1,1,2,8,0,0,SP,0
3885,38,PhD,Married,33569,1,0,8.89,10,16,2,18,3,0,24,63,1,1,2,8,1,0,SP,1
4550,55,Master,Together,33564,0,1,8.20,51,61,0,3,0,0,7,71,1,1,3,5,0,0,SP,0
1448,58,Master,Married,33562,1,2,8.20,33,21,12,12,0,3,3,51,3,2,4,4,0,0,IND,0
7011,48,Graduation,Married,33471,1,0,9.90,47,43,2,27,0,9,12,93,3,3,4,7,0,0,SA,0
6634,42,Master,Divorced,33462,1,0,9.08,78,22,3,18,0,0,11,54,1,2,3,7,0,0,SA,0
5610,56,Graduation,Together,33456,1,1,8.38,58,7,3,10,8,1,7,36,2,1,3,7,0,0,IND,0
6177,36,PhD,Married,33454,1,0,9.33,32,76,10,56,3,1,23,169,2,4,4,8,0,0,US,0
5907,69,Master,Married,33444,1,1,9.84,24,8,0,8,0,0,2,18,1,1,2,8,0,0,SP,0
2740,63,PhD,Widow,33438,1,1,8.95,81,62,1,16,3,2,6,90,4,2,4,5,0,0,SP,0
8414,59,PhD,Single,33419,0,1,9.05,76,56,0,12,0,0,18,86,2,2,4,7,0,0,SP,0
5967,69,Graduation,Together,33402,1,1,9.13,60,26,2,19,10,5,8,70,3,2,3,8,0,0,GER,0
10967,58,Graduation,Divorced,33378,1,1,9.58,38,33,6,40,3,7,10,99,3,2,4,7,0,0,SA,0
7275,50,Master,Single,33316,1,1,8.92,34,79,1,31,4,4,12,131,3,2,4,6,0,0,US,0
8334,50,Master,Single,33316,1,1,8.92,34,79,1,31,4,4,12,131,3,2,4,6,0,0,SP,0
6679,55,Graduation,Single,33279,0,0,8.23,29,10,3,3,0,0,0,16,1,0,3,3,0,0,SP,0
1388,46,Graduation,Single,33249,1,0,9.54,11,6,10,21,19,14,42,112,2,2,3,6,0,0,AUS,0
979,46,Graduation,Single,33249,1,0,9.54,11,6,10,21,19,14,42,112,2,2,3,6,0,0,SP,0
10680,35,Graduation,Together,33235,1,0,8.58,71,45,0,16,2,1,6,70,1,3,3,7,0,0,SP,0
8230,41,Graduation,Married,33228,1,0,8.62,28,22,2,31,7,4,5,71,1,2,3,7,0,0,SP,0
2815,46,Graduation,Married,33183,1,0,8.53,46,7,5,39,17,15,37,120,2,4,3,7,0,0,SP,0
11030,45,Master,Married,33181,1,0,8.67,90,9,0,3,0,0,4,16,1,1,2,6,0,0,SP,1
6424,44,Graduation,Together,33178,1,0,8.60,9,12,6,2,11,2,16,49,1,1,3,4,0,0,SP,0
5985,56,Master,Single,33168,0,1,9.90,0,80,1,37,0,1,3,122,3,2,4,7,0,0,SP,0
3766,62,Master,Widow,33051,0,0,10.05,15,100,71,243,108,94,219,835,3,9,8,9,1,0,SP,0
7685,43,Graduation,Married,33039,1,0,8.99,4,30,8,12,8,8,12,78,1,2,4,5,0,0,SP,0
6310,43,Graduation,Married,33039,1,0,8.99,4,30,8,12,8,8,12,78,1,2,4,5,0,0,CA,0
6885,44,Graduation,Divorced,32952,1,0,8.76,36,38,0,12,3,1,1,55,1,2,3,7,0,0,CA,0
6383,50,PhD,Together,32892,1,0,8.28,78,26,0,15,2,1,2,46,2,3,3,8,0,0,SA,0
10536,50,PhD,Together,32892,1,0,8.28,78,26,0,15,2,1,2,46,2,3,3,8,0,0,SP,0
4227,53,Master,Together,32889,1,1,9.00,78,28,0,13,4,2,8,55,3,2,3,5,0,0,SP,0
2258,35,Graduation,Married,32880,1,0,9.75,76,8,4,15,7,6,2,42,1,1,3,8,0,0,SP,0
626,70,Graduation,Married,32871,1,1,9.49,28,22,2,12,0,2,5,43,1,1,3,4,0,0,US,0
9423,42,Master,Married,32765,1,0,8.53,49,13,3,17,7,3,3,46,2,2,4,5,0,0,SP,0
6875,56,PhD,Together,32727,0,0,10.02,38,167,13,180,86,13,70,529,2,7,5,8,0,0,CA,0
5370,48,PhD,Married,32644,1,0,9.64,38,239,3,141,0,7,23,413,4,7,6,8,0,0,SP,1
5117,58,2nd Cycle,Married,32632,0,0,10.09,32,63,151,137,153,19,53,576,2,4,8,5,0,0,SP,0
8566,60,PhD,Together,32583,1,1,8.22,10,5,0,3,0,0,1,9,1,1,2,7,0,0,SP,0
6205,54,Master,Single,32557,1,0,8.53,13,34,3,29,0,4,10,80,3,2,3,5,1,0,CA,0
1386,54,Graduation,Together,32474,1,1,8.32,0,10,0,1,0,0,0,11,1,1,2,7,0,0,AUS,0
9262,37,2nd Cycle,Together,32414,0,0,9.17,11,20,6,5,0,9,12,52,1,1,3,7,0,0,SA,1
9576,39,PhD,Together,32313,1,0,9.56,60,86,4,56,2,4,7,159,3,4,4,9,0,0,SP,0
5823,51,PhD,Single,32303,0,1,8.50,63,35,0,2,0,0,2,39,2,1,4,5,0,0,IND,0
3158,48,Graduation,Married,32300,1,0,9.67,1,13,3,6,6,5,6,39,1,1,3,8,0,0,SP,0
8346,47,Graduation,Single,32233,1,0,10.05,26,138,15,35,25,11,72,296,2,6,2,9,1,0,SP,1
4376,61,2nd Cycle,Single,32218,0,0,8.55,27,10,24,15,13,1,30,93,1,2,3,7,1,0,SP,1
10175,63,PhD,Divorced,32173,0,1,9.10,0,18,0,2,0,0,2,22,1,1,3,4,0,0,SP,0
8933,38,2nd Cycle,Married,32146,1,0,8.32,16,26,3,23,4,7,3,66,2,2,4,6,0,0,CA,0
4333,67,Graduation,Together,32144,1,1,8.45,76,41,0,10,0,0,3,54,4,2,3,7,0,0,IND,1
5455,50,PhD,Married,32011,1,0,9.04,89,99,0,15,2,1,5,122,3,2,4,7,0,0,SP,0
6678,32,Graduation,Together,31928,1,0,8.44,5,33,4,24,4,2,5,72,2,3,4,7,0,0,IND,0
1362,49,Graduation,Single,31907,0,0,9.51,75,33,87,64,175,16,74,449,1,6,6,7,0,0,GER,0
9213,51,Graduation,Widow,31880,1,0,9.85,13,4,1,5,2,0,3,15,1,1,2,8,0,0,SP,0
2546,44,2nd Cycle,Single,31878,0,1,8.21,7,23,4,5,10,5,23,70,1,1,4,3,0,0,SP,0
3878,41,2nd Cycle,Single,31859,1,0,8.52,3,3,4,7,15,8,11,48,1,1,3,7,0,0,SP,0
4037,45,Graduation,Divorced,31859,1,0,9.23,77,3,1,3,8,0,5,20,1,1,2,7,0,0,SA,0
1928,48,Graduation,Married,31814,1,0,9.57,73,35,3,20,4,1,20,83,2,2,3,9,0,0,SA,1
5726,38,Master,Single,31788,1,0,8.46,15,16,7,23,0,8,6,60,3,3,4,5,0,1,SA,0
10500,37,Graduation,Married,31761,1,0,8.42,96,19,1,20,16,14,28,98,2,3,4,5,0,0,AUS,0
7411,57,PhD,Married,31686,1,1,8.25,31,11,0,5,0,0,1,17,2,1,3,6,0,0,SA,0
6941,50,Graduation,Single,31632,0,0,9.15,92,17,8,12,11,15,32,95,1,2,2,7,0,0,SP,0
7573,43,PhD,Single,31626,1,0,9.32,12,39,1,9,2,1,34,86,1,2,2,7,1,0,GER,1
4432,45,Graduation,Divorced,31615,1,0,9.47,82,2,3,20,6,11,9,51,2,2,3,7,0,0,SP,0
4713,42,PhD,Married,31605,1,0,9.79,15,74,0,42,2,1,6,125,2,2,4,7,0,0,SP,0
10219,49,Graduation,Together,31590,1,0,9.22,40,6,2,15,6,6,3,38,1,1,3,8,0,0,CA,0
9706,47,PhD,Single,31560,1,0,9.20,98,62,1,20,4,0,7,94,2,2,3,8,0,0,CA,0
5623,41,Master,Married,31535,1,0,8.94,95,15,4,13,0,0,19,51,1,1,2,7,0,0,SP,1
4088,59,PhD,Together,31497,0,1,9.75,22,108,1,28,13,1,4,155,2,3,4,8,0,0,SP,0
4971,59,PhD,Together,31497,0,1,9.75,22,108,1,28,13,1,4,155,2,3,4,8,0,0,SA,0
8147,61,Graduation,Married,31454,1,1,9.17,40,28,0,11,0,0,9,48,3,2,3,8,0,0,SP,0
2488,65,2nd Cycle,Divorced,31395,1,1,9.45,80,23,1,25,0,8,7,64,4,2,3,6,0,0,SP,0
10913,37,Master,Single,31385,1,0,9.75,56,3,2,12,0,1,9,27,1,1,2,8,1,0,SP,1
7224,44,Graduation,Married,31353,1,1,8.68,24,10,0,10,3,1,7,31,2,1,2,8,0,0,IND,0
6215,44,Graduation,Married,31353,1,1,8.68,24,10,0,10,3,1,7,31,2,1,2,8,1,0,SA,0
10033,48,2nd Cycle,Divorced,31163,1,0,8.56,54,2,3,10,11,2,10,38,1,1,3,6,0,0,GER,0
5751,48,2nd Cycle,Divorced,31163,1,0,8.56,54,2,3,10,11,2,10,38,1,1,3,6,0,0,CA,0
10236,46,Master,Single,31160,1,0,8.97,59,16,3,25,6,1,13,64,2,2,3,8,0,0,SA,0
5790,36,Graduation,Married,31158,1,0,9.61,62,25,6,16,20,0,5,72,2,2,3,8,0,0,SP,0
3537,40,Graduation,Together,31089,1,0,10.05,57,31,3,31,2,8,4,79,3,3,4,8,0,0,SP,0
922,42,2nd Cycle,Married,31086,1,1,9.34,79,16,2,11,3,0,16,48,2,1,2,8,0,0,GER,1
5263,44,2nd Cycle,Married,31056,1,0,9.62,99,5,10,13,3,8,16,55,1,1,3,8,0,0,SP,0
7386,45,Graduation,Divorced,30992,1,0,9.37,83,17,0,14,7,3,2,43,1,1,3,7,0,0,CA,0
3006,45,Graduation,Divorced,30992,1,0,9.37,83,17,0,14,7,3,2,43,1,1,3,7,0,0,CA,0
5636,58,Graduation,Single,30983,0,0,9.82,50,51,4,50,12,1,49,167,1,4,3,8,1,0,IND,0
5304,47,PhD,Single,30899,1,0,9.90,35,24,0,8,0,0,1,33,2,1,3,6,0,0,SA,0
7186,55,PhD,Together,30843,1,1,8.28,43,24,0,2,0,0,9,35,2,1,2,5,0,0,IND,1
113,70,Graduation,Married,30833,1,1,9.14,33,11,0,7,3,1,6,28,2,1,3,5,0,0,SP,0
6507,41,Graduation,Single,30828,1,0,8.92,16,16,11,15,2,0,12,56,2,1,4,3,0,0,AUS,0
1517,52,Graduation,Single,30822,1,0,9.23,92,3,9,13,2,12,12,51,1,1,3,7,0,0,SP,0
2457,46,Basic,Married,30801,0,1,9.86,23,8,4,5,15,2,11,45,2,1,3,7,0,0,SP,0
2986,45,Graduation,Married,30772,1,1,8.48,89,7,2,4,2,1,4,20,1,1,2,6,0,0,CA,0
5234,54,2nd Cycle,Together,30753,1,1,9.15,85,12,5,25,0,9,30,81,2,1,3,5,0,0,CA,0
9076,41,PhD,Married,30732,1,0,9.67,44,155,1,25,0,1,3,185,4,4,4,8,0,0,SA,0
4099,49,Graduation,Married,30675,1,0,9.81,14,10,2,16,11,2,21,62,1,1,3,8,0,0,SP,0
9974,47,Graduation,Married,30631,1,0,9.15,75,15,6,20,4,5,20,70,1,3,2,7,0,0,SA,0
3696,56,Graduation,Divorced,30630,1,1,8.61,67,27,1,12,2,0,10,52,2,2,3,7,0,0,SP,0
2814,45,Master,Together,30560,1,0,9.19,6,9,1,5,4,5,7,31,1,1,3,7,0,0,SA,0
2711,45,Master,Together,30560,1,0,9.19,6,9,1,5,4,5,7,31,1,1,3,7,0,0,CA,0
2447,42,Graduation,Together,30545,1,0,9.88,71,4,12,15,19,7,12,69,2,2,3,7,0,0,IND,0
8486,50,Master,Together,30538,1,0,9.93,27,284,0,52,8,3,20,367,4,9,4,10,0,0,SP,0
2795,63,Master,Single,30523,2,1,9.18,0,5,0,3,0,0,5,13,1,1,2,7,0,0,CA,0
10862,61,Master,Married,30522,0,1,10.05,6,179,8,83,19,11,26,326,5,1,9,2,0,0,SP,0
615,61,Graduation,Together,30507,0,0,9.49,29,65,36,74,38,20,110,343,1,5,4,7,0,0,SP,0
10796,37,Master,Married,30477,1,0,8.62,16,47,1,6,0,0,12,66,1,1,3,6,0,0,IND,0
4290,49,Graduation,Married,30467,1,0,8.47,8,1,3,8,2,5,5,24,1,1,2,7,0,0,CA,0
8341,52,PhD,Married,30396,1,0,8.35,22,15,0,6,0,1,12,34,2,1,2,7,1,0,SP,1
6365,34,2nd Cycle,Married,30390,0,0,9.01,5,10,12,12,25,1,20,80,1,2,3,6,0,0,IND,0
8842,50,Graduation,Widow,30372,1,1,9.70,33,15,0,12,7,3,7,44,3,2,3,7,0,0,SP,0
2154,50,Graduation,Widow,30372,1,1,9.70,33,15,0,12,7,3,7,44,3,2,3,7,0,0,SP,0
7181,44,Graduation,Married,30368,0,1,8.83,97,35,0,13,2,0,2,52,2,2,3,8,0,0,SP,0
4855,47,PhD,Together,30351,1,0,9.25,19,14,0,24,3,3,2,46,1,3,2,9,1,0,US,0
5049,47,PhD,Together,30351,1,0,9.25,19,14,0,24,3,3,2,46,1,3,2,9,0,0,SP,0
7679,36,PhD,Single,30298,0,0,8.30,48,6,3,12,6,1,0,28,1,1,3,3,0,0,SP,0
4459,32,Graduation,Single,30279,1,0,9.68,13,10,4,14,4,4,1,37,1,1,3,8,0,0,SP,0
10642,32,Graduation,Single,30279,1,0,9.68,13,10,4,14,4,4,1,37,1,1,3,8,0,0,SP,0
2375,49,Graduation,Together,30261,1,2,9.95,75,8,0,5,0,3,6,22,1,0,3,8,0,0,SP,0
1710,43,Graduation,Single,30168,1,0,9.50,51,154,20,66,0,12,27,279,7,6,4,9,0,0,SP,0
7516,38,Graduation,Married,30096,1,0,8.29,30,5,3,11,12,5,9,45,1,2,3,6,0,0,GER,0
3129,38,Graduation,Married,30096,1,0,8.29,30,5,3,11,12,5,9,45,1,2,3,6,0,0,SP,0
10595,31,Graduation,Married,30093,0,0,9.16,19,2,6,28,13,4,16,69,1,2,3,7,0,0,SP,0
10277,60,Graduation,Single,30081,0,1,9.54,27,36,0,2,0,0,4,42,1,1,3,7,0,0,SP,0
4444,49,Graduation,Married,30023,1,0,8.45,28,11,0,16,7,6,21,61,1,2,3,8,0,0,SP,0
498,51,Graduation,Single,30015,1,0,8.59,28,25,0,22,2,3,5,57,2,1,4,5,0,0,SP,0
7786,35,PhD,Single,29999,1,0,9.56,22,68,7,59,10,5,11,160,4,3,4,8,0,0,SP,0
6340,36,Graduation,Single,29938,1,0,8.86,52,3,3,7,0,2,11,26,2,1,3,6,0,0,SA,0
2337,50,Graduation,Divorced,29819,1,0,8.87,77,9,1,24,2,1,2,39,3,3,3,6,0,0,SP,0
2587,49,PhD,Married,29791,1,0,8.31,21,14,0,6,0,0,0,20,2,2,3,5,0,0,AUS,0
3332,36,Graduation,Single,29760,1,0,10.02,87,64,4,68,7,5,17,165,4,3,4,8,0,0,GER,0
7433,36,Graduation,Single,29760,1,0,10.02,87,64,4,68,7,5,17,165,4,3,4,8,0,0,SP,0
1818,50,PhD,Together,29732,1,0,8.45,23,25,0,8,0,1,4,38,1,2,2,9,0,0,CA,0
10451,56,Graduation,Together,29672,1,1,9.48,6,9,1,3,0,4,8,25,1,0,3,6,0,0,SA,0
4198,56,Graduation,Together,29672,1,1,9.48,6,9,1,3,0,4,8,25,1,0,3,6,0,0,SP,0
5176,33,Graduation,Together,29604,1,0,8.74,88,7,6,13,7,6,14,53,1,1,3,9,0,0,SA,1
2557,51,Master,Single,29548,1,0,9.02,52,7,1,6,3,1,11,29,1,1,2,4,0,0,SP,1
7007,53,Master,Married,29543,2,0,8.43,47,17,3,18,3,4,18,63,2,3,2,7,0,0,SP,0
8514,45,Graduation,Together,29478,1,0,8.63,59,8,0,7,3,1,1,20,1,1,3,6,0,0,SP,0
5268,61,Graduation,Married,29440,1,1,9.07,95,17,8,14,10,4,3,56,2,1,4,7,0,0,GER,0
2715,55,Master,Divorced,29435,1,1,10.08,11,70,3,37,4,2,64,180,4,3,2,9,1,0,CA,0
6336,61,Graduation,Married,29315,1,1,8.42,55,13,2,14,8,7,4,48,4,2,4,6,0,0,SA,0
891,70,Master,Together,29298,1,1,8.99,60,6,0,2,2,0,1,11,1,1,2,5,0,0,SP,0
6859,34,Graduation,Single,29236,1,0,8.91,30,37,4,24,16,9,9,99,2,4,3,9,0,0,SP,0
11007,53,PhD,Married,29187,1,0,9.33,43,26,0,6,0,0,2,34,1,1,3,8,0,0,SP,0
6728,36,Graduation,Together,29103,1,0,10.02,38,16,0,17,6,3,6,48,2,1,3,9,0,0,SP,0
8416,40,Graduation,Married,29009,1,0,8.77,19,6,6,15,10,5,2,44,2,2,3,6,0,0,US,0
164,44,PhD,Married,28973,0,0,9.90,59,206,0,46,3,2,12,269,2,5,5,8,0,0,SP,0
231,65,Master,Together,28839,1,1,8.49,86,24,0,7,0,0,1,32,2,2,3,5,0,0,SP,0
5063,44,Graduation,Single,28769,1,0,9.72,76,41,5,129,10,3,3,191,3,4,4,9,0,0,SP,0
9725,55,PhD,Together,28764,1,1,8.25,16,8,0,3,0,0,1,12,1,1,2,8,0,0,SP,1
6460,39,Graduation,Married,28718,1,0,9.15,78,12,4,6,11,8,16,57,2,2,3,8,0,0,IND,0
5012,32,Graduation,Married,28691,1,0,9.17,56,5,4,13,8,0,4,34,1,1,3,8,0,0,SP,0
6918,32,Graduation,Married,28691,1,0,9.17,56,5,4,13,8,0,4,34,1,1,3,8,0,0,SP,0
3706,43,Graduation,Single,28647,1,0,9.04,54,19,8,29,0,12,26,94,1,2,2,7,1,0,SP,1
9829,43,Graduation,Together,28587,1,0,8.56,42,22,4,17,12,10,13,78,3,2,4,6,0,0,SP,0
8724,39,Graduation,Single,28567,1,0,9.22,57,11,3,22,2,2,6,46,2,2,3,6,0,0,SP,0
10691,61,Master,Married,28520,1,1,9.23,55,11,0,10,0,2,20,43,1,1,2,6,0,0,SP,0
2918,40,Graduation,Divorced,28510,1,1,9.40,72,44,5,19,0,4,19,91,3,2,4,5,0,0,SP,0
3921,69,2nd Cycle,Widow,28457,0,0,9.85,96,24,1,108,29,29,14,205,1,4,4,8,0,0,SP,0
